,poolId,blockHeight,networkDifficulty,status,confirmationProgress,effort,transactionConfirmationData,reward,infoLink,hash,miner,source,created
0,ErgoSigmanauts,1272523,331515.94723097706,confirmed,1,0.21206712378258852,584b00358caf26d5,27.009,https://explorer.ergoplatform.com/en/blocks/cf595f93cb4b8996fd5e91f35f975276d005c5bebdf9b3a404965e3bf2d5d933,cf595f93cb4b8996fd5e91f35f975276d005c5bebdf9b3a404965e3bf2d5d933,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-26T02:29:04.094881Z
1,ErgoSigmanauts,1272498,331515.94723097706,confirmed,1,0.40908117443581427,57dd004d3755f673,27.01125528,https://explorer.ergoplatform.com/en/blocks/545a5ce25840277415a1de7fbbd5a3d5fe27905f81acc086cea44286f75b8fe2,545a5ce25840277415a1de7fbbd5a3d5fe27905f81acc086cea44286f75b8fe2,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-26T01:27:07.426894Z
2,ErgoSigmanauts,1272440,336465.89822126675,confirmed,1,0.15802450369115342,55e66086e03e9a36,27.006,https://explorer.ergoplatform.com/en/blocks/ff756c9fed4c4dbc6a1b3e110ad33bf2f61952a74736ab3034560c95de1ffa6a,ff756c9fed4c4dbc6a1b3e110ad33bf2f61952a74736ab3034560c95de1ffa6a,9h6bjuzth7XDNeBxwFjpYSfmUkfBiepE8MGJcvmsVkeCtGYYYAb,ErgoSigmanauts,2024-05-25T23:29:11.982302Z
3,ErgoSigmanauts,1272412,336465.89822126675,confirmed,1,1.5250749986358747,5770002154b46b22,27.010732,https://explorer.ergoplatform.com/en/blocks/b7bd7aec801ab4fbcf140733703cd26d2e0dccecb0961328adff69512fc15eca,b7bd7aec801ab4fbcf140733703cd26d2e0dccecb0961328adff69512fc15eca,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-25T22:43:07.987131Z
4,ErgoSigmanauts,1272201,330668.97716794454,confirmed,1,0.15776528331542705,556d0001538052e4,27.0,https://explorer.ergoplatform.com/en/blocks/ff821a61780854825d70553d8f4bd6fbb7b0d6c5c6f50600e0cf7f29ce42a216,ff821a61780854825d70553d8f4bd6fbb7b0d6c5c6f50600e0cf7f29ce42a216,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-25T15:19:58.028984Z
5,ErgoSigmanauts,1272164,298377.5055035236,confirmed,1,0.059369500517662245,5112a50c8473b63e,27.0032,https://explorer.ergoplatform.com/en/blocks/51f00127a9d7f305d76a007d760b9f4bba078ef4f93a3edc6a1511a497966465,51f00127a9d7f305d76a007d760b9f4bba078ef4f93a3edc6a1511a497966465,9eZPTmn8zp5GJ7KZwTo8cEuxNdezWaY3hBbLeWid7EAZedzb9tD,ErgoSigmanauts,2024-05-25T14:36:35.287419Z
6,ErgoSigmanauts,1272159,298377.5055035236,confirmed,1,0.4294308680747139,55770006e67ab803,27.001295392,https://explorer.ergoplatform.com/en/blocks/d7c1ddbf716c586b4a5a87a9103636fc0f42e840c1e98f6eb24b4f8673b03041,d7c1ddbf716c586b4a5a87a9103636fc0f42e840c1e98f6eb24b4f8673b03041,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-25T14:21:18.035671Z
7,ErgoSigmanauts,1272097,298377.5055035236,confirmed,1,0.21100917939598043,547edd014f51cfca,27.02175,https://explorer.ergoplatform.com/en/blocks/ed628938133f642f0c8fe78665de3cc4d505ae85a1fc8f943d508090a032df67,ed628938133f642f0c8fe78665de3cc4d505ae85a1fc8f943d508090a032df67,9gW4BxS6x8pF7BVMsE2VPpKTEHaDB9Nw1mp6MEpn5MWAmXuKpXg,ErgoSigmanauts,2024-05-25T12:22:35.49194Z
8,ErgoSigmanauts,1272062,300868.4454592322,confirmed,1,0.7518524873611863,54a4003235153444,27.0036,https://explorer.ergoplatform.com/en/blocks/e55625564a86f89b78ee19793ab9e89897563f23d9f521f7952af6b9a86ec0bc,e55625564a86f89b78ee19793ab9e89897563f23d9f521f7952af6b9a86ec0bc,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-25T11:24:20.134529Z
9,ErgoSigmanauts,1271957,300868.4454592322,confirmed,1,0.14934039354765155,538d0077f11a5d5d,27.0294,https://explorer.ergoplatform.com/en/blocks/b4f7dbee13a615b66b27600f15790d03ab9ae9da998fe4cc33cfb1d7b585f80b,b4f7dbee13a615b66b27600f15790d03ab9ae9da998fe4cc33cfb1d7b585f80b,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-25T07:57:49.570065Z
10,ErgoSigmanauts,1271944,300868.4454592322,confirmed,1,1.9146013095767893,539700162a3399e1,27.0129,https://explorer.ergoplatform.com/en/blocks/6419b9f4638699b1c030ae62575beaf42f880cbb31e249e9bf8e7fe1b2a970c7,6419b9f4638699b1c030ae62575beaf42f880cbb31e249e9bf8e7fe1b2a970c7,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-25T07:17:08.078023Z
11,ErgoSigmanauts,1271677,319690.2030587474,confirmed,1,1.0765861685811546,5f93d24b59c0e266,27.0015,https://explorer.ergoplatform.com/en/blocks/888d14d9b496313ef997afeee1173b32963ba782c4c6c264f704e8f68750a377,888d14d9b496313ef997afeee1173b32963ba782c4c6c264f704e8f68750a377,9gHULKUh8kLBBc6F6ddtyzeyhzz2KzGerPbFw7ZHmSUPrRGfnoz,ErgoSigmanauts,2024-05-24T22:49:13.181698Z
12,ErgoSigmanauts,1271516,316225.2197221922,confirmed,1,0.5596176057463291,5061de8e44479989,27.01636004,https://explorer.ergoplatform.com/en/blocks/7e951b3c2963017eeb04a8a75711adb9b58df5ab7dd136b927fc4ea1defd3aee,7e951b3c2963017eeb04a8a75711adb9b58df5ab7dd136b927fc4ea1defd3aee,9h6bjuzth7XDNeBxwFjpYSfmUkfBiepE8MGJcvmsVkeCtGYYYAb,ErgoSigmanauts,2024-05-24T17:08:00.895028Z
13,ErgoSigmanauts,1271435,316225.2197221922,confirmed,1,0.49286475550045283,5f5e0015695fdc29,27.0278,https://explorer.ergoplatform.com/en/blocks/b208950a1b3b894ea7858470f7ec2d7af9b0fd2a5c19e471dc52ebbd523847a8,b208950a1b3b894ea7858470f7ec2d7af9b0fd2a5c19e471dc52ebbd523847a8,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-24T14:12:55.175688Z
14,ErgoSigmanauts,1271359,326943.07552732644,confirmed,1,0.9004022248865864,5f24003daf322765,27.007,https://explorer.ergoplatform.com/en/blocks/e952aea760e7d730069cea5fa40023e689a56a86568f8b16fbbcd3a208d7f00e,e952aea760e7d730069cea5fa40023e689a56a86568f8b16fbbcd3a208d7f00e,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-24T11:33:45.429635Z
15,ErgoSigmanauts,1271224,301954.4192410267,confirmed,1,0.4546745793977336,56a3919fda752b7b,27.01301332,https://explorer.ergoplatform.com/en/blocks/1d0f97fbea80d08adaf620b4010d632247d0f0ac0ad9d5b7fcd5507fcf9b2e2b,1d0f97fbea80d08adaf620b4010d632247d0f0ac0ad9d5b7fcd5507fcf9b2e2b,9gwk97nY8Uc6kLcSYs4ueWttY5EKyfsrbiyVQWFdUaWvd4Xhqys,ErgoSigmanauts,2024-05-24T06:49:31.878651Z
16,ErgoSigmanauts,1271147,354161.65262038977,confirmed,1,1.7459468829555265,5ac1000308691868,27.0078,https://explorer.ergoplatform.com/en/blocks/eb9dfb763925842873db48792dfdbf373d4ea96b1916d425d04bef974485e5e1,eb9dfb763925842873db48792dfdbf373d4ea96b1916d425d04bef974485e5e1,9ehJZvPDgvCNNd2zTQHxnSpcCAtb1kHbEN1VAgeoRD5DPVApYkk,ErgoSigmanauts,2024-05-24T04:17:32.012249Z
17,ErgoSigmanauts,1270878,309418.33598851814,confirmed,1,1.5625283761529207,5895365547139d54,27.0121,https://explorer.ergoplatform.com/en/blocks/1673d76237b904b1679c5d9c082a49ab2929023ed7a198c0144ebf232be96af5,1673d76237b904b1679c5d9c082a49ab2929023ed7a198c0144ebf232be96af5,9fHLdYBz5fPdDfMkGMfAsuj6EfXCpmM4GkamT23xeT3hzdHbNJx,ErgoSigmanauts,2024-05-23T19:04:37.115063Z
18,ErgoSigmanauts,1270644,293519.54151472275,confirmed,1,2.296775931015868,50270004abdff528,27.053,https://explorer.ergoplatform.com/en/blocks/586f4c020fd9607d4ec384f04ba00bd1f2e95e58096c3b95bd68ae0bdf3a6b0a,586f4c020fd9607d4ec384f04ba00bd1f2e95e58096c3b95bd68ae0bdf3a6b0a,9g4f585vPtgA5PKhSRcaPBhtfW3HYRw2qe3aemxxnD5Y1KiopyX,ErgoSigmanauts,2024-05-23T11:40:12.889942Z
19,ErgoSigmanauts,1270318,272656.8759104104,confirmed,1,0.7921699799579422,580832bd3b8d0c69,27.001,https://explorer.ergoplatform.com/en/blocks/2970e17fc3b0c3f86cb5074d1b699e0571fb8031040164d5aadd235963424e7c,2970e17fc3b0c3f86cb5074d1b699e0571fb8031040164d5aadd235963424e7c,9fy4KkHt9Xavq9R7Wq16euW4JjH1mYwBtV7SNNtAtwnQ6qSZL4w,ErgoSigmanauts,2024-05-23T01:19:03.602359Z
20,ErgoSigmanauts,1270221,267708.9510556596,confirmed,1,4.631478243413448,59685a736cc71a79,27.0362,https://explorer.ergoplatform.com/en/blocks/d884f0dc2079e0b874ad38241dde5bef87ea9059a0a96527297934a9d3e62691,d884f0dc2079e0b874ad38241dde5bef87ea9059a0a96527297934a9d3e62691,9hDJ91Rx5TZf4njCG6AAcsf4GEWyQxrh5ioZ95mXQk8QtCNv8Js,ErgoSigmanauts,2024-05-22T21:55:13.183873Z
21,ErgoSigmanauts,1269619,305908.3435215154,confirmed,1,3.1086549618943047,55a02a500f611edf,27.001,https://explorer.ergoplatform.com/en/blocks/76622a078a8d6a70420a98903d03b7d24c8cf8ada0fe1e427b82bee7280feb00,76622a078a8d6a70420a98903d03b7d24c8cf8ada0fe1e427b82bee7280feb00,9f3FRr4XudxVs1V35At1X5yj7LmQmnWqG46LqFKVNRf2TuYsAik,ErgoSigmanauts,2024-05-22T01:21:09.127205Z
22,ErgoSigmanauts,1269188,305858.39109109197,confirmed,1,2.1391005470789097,54d1280185c6a8a2,27.25481,https://explorer.ergoplatform.com/en/blocks/ea57a383f6786d1663896f77d260772b46876046a2e328f4a3469c1425831a53,ea57a383f6786d1663896f77d260772b46876046a2e328f4a3469c1425831a53,9gHULKUh8kLBBc6F6ddtyzeyhzz2KzGerPbFw7ZHmSUPrRGfnoz,ErgoSigmanauts,2024-05-21T10:57:54.694444Z
23,ErgoSigmanauts,1268867,262741.9951279592,confirmed,1,2.7747410762540685,563f71a5059096ad,27.107,https://explorer.ergoplatform.com/en/blocks/0de92280bfa23966f94ab552c9b8d8082639ae4c21c3efe75ec225b61323ef70,0de92280bfa23966f94ab552c9b8d8082639ae4c21c3efe75ec225b61323ef70,9exkqG2KBpdeHKby84pSehSZt9sKQitAqjuguHXdd25eEJWFksx,ErgoSigmanauts,2024-05-21T01:01:41.872106Z
24,ErgoSigmanauts,1268462,310719.3010464465,confirmed,1,0.770851072683674,5061cf937587c7c6,27.0043,https://explorer.ergoplatform.com/en/blocks/91c15c11d50be769e606779a9373eef192abb5664ca79fa8a7da8bbd50c0d2cd,91c15c11d50be769e606779a9373eef192abb5664ca79fa8a7da8bbd50c0d2cd,9hwEKqgW4XjRi7uYjRcsZHiRiuNT3dMHsR3J75BNSrGDQyKuz8Q,ErgoSigmanauts,2024-05-20T10:42:33.652214Z
25,ErgoSigmanauts,1268326,320375.1540867473,confirmed,1,2.0741997756111976,5c1ac1c3c7c770ce,27.003,https://explorer.ergoplatform.com/en/blocks/8b6cb64b628a519aff30ea498650c09e800ddeef1ec987d9de774386296eea36,8b6cb64b628a519aff30ea498650c09e800ddeef1ec987d9de774386296eea36,9f3FRr4XudxVs1V35At1X5yj7LmQmnWqG46LqFKVNRf2TuYsAik,ErgoSigmanauts,2024-05-20T06:01:15.904865Z
26,ErgoSigmanauts,1267991,308134.35072607384,confirmed,1,0.42135145995925827,55bf8e2c557b0863,27.00325328,https://explorer.ergoplatform.com/en/blocks/2e3c3dd10fa250fa35459d6d45c720aef1fdf6082ed9365e0a89be0ecd4fe59e,2e3c3dd10fa250fa35459d6d45c720aef1fdf6082ed9365e0a89be0ecd4fe59e,9fRBLHy5GMofGGNyFkYJypZbwL8VKQwiVinEJ4NRfUgMuJAVbmG,ErgoSigmanauts,2024-05-19T18:52:41.180515Z
27,ErgoSigmanauts,1267934,317121.2382409337,confirmed,1,0.5294628170214575,56405e5352747dd4,27.0854,https://explorer.ergoplatform.com/en/blocks/50c138c9e7dd4d9abc9f6869064dbdd337c3ba7bb0e3d60a9a52fb2d4b7b36d5,50c138c9e7dd4d9abc9f6869064dbdd337c3ba7bb0e3d60a9a52fb2d4b7b36d5,9hDaPXB2Tx5BHQfiqcELp6m3wskR4g8sa5Tna4G9y4TeMa878n9,ErgoSigmanauts,2024-05-19T16:41:31.192756Z
28,ErgoSigmanauts,1267854,317121.2382409337,confirmed,1,0.28649678730160066,5bdcdfadd0a0a181,27.001,https://explorer.ergoplatform.com/en/blocks/97ec01d0cc4a0e19e4e36cf76420f6eb0177421f72892ee83aa631780595d32a,97ec01d0cc4a0e19e4e36cf76420f6eb0177421f72892ee83aa631780595d32a,9hxPoaiJfm4yTisDX1ctC4Kd7PANdNE2EiJa5EhLMJk4BQLLUaV,ErgoSigmanauts,2024-05-19T13:43:03.506763Z
29,ErgoSigmanauts,1267808,336275.9324582268,confirmed,1,3.9879959920425154,5abd00272c4afb70,27.0156,https://explorer.ergoplatform.com/en/blocks/d81ab5cd625debe6e611f00426ceffcd2df39fa4ce64a709110c66ba0bd267b3,d81ab5cd625debe6e611f00426ceffcd2df39fa4ce64a709110c66ba0bd267b3,9g7vDJUyWWDYkh6me5zZPyfoLdTweVfEdX2JbVnmZc3yEA9uUJN,ErgoSigmanauts,2024-05-19T12:05:57.717495Z
30,ErgoSigmanauts,1267173,305321.34995155653,confirmed,1,1.3615132239125531,59cec187b3f4bb46,27.017951378,https://explorer.ergoplatform.com/en/blocks/c6d5b9891dd9c180f86fac593ec5d2e99e429579a1b693ea4f49be1a3196c185,c6d5b9891dd9c180f86fac593ec5d2e99e429579a1b693ea4f49be1a3196c185,9hUWH7MTuDSPxSQiQuUecLf6SnCCN8ydt8XigBD3TN42zddSGtj,ErgoSigmanauts,2024-05-18T15:53:57.217774Z
31,ErgoSigmanauts,1266973,310400.2645147739,confirmed,1,0.22663207635547164,59ed7ea9ad56ebae,27.005,https://explorer.ergoplatform.com/en/blocks/5e52f8b3ecfb9eb47ce2c3ab1858752ee33cd86f3ec2105434ca778231049441,5e52f8b3ecfb9eb47ce2c3ab1858752ee33cd86f3ec2105434ca778231049441,9i3P4Ah9jp7nnSNMg6gxjXXHEWjkkBbPJR5RLRkMwEt3DZZGLDL,ErgoSigmanauts,2024-05-18T08:22:12.964008Z
32,ErgoSigmanauts,1266933,301097.41568753636,pending,0,2.538640499541965,5d8a000c64f1e3ce,27.003,https://explorer.ergoplatform.com/en/blocks/615ce404e16dae1a66b94e4314293c4ae6fb3f3a09198fe0aa776fc0c558dff3,615ce404e16dae1a66b94e4314293c4ae6fb3f3a09198fe0aa776fc0c558dff3,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-18T07:08:31.154819Z
33,ErgoSigmanauts,1266547,264041.0331917583,confirmed,1,1.9456481443015496,5a81000adce74168,27.0,https://explorer.ergoplatform.com/en/blocks/a8192d00ed093ae8eb0efc74a40329814841dd127cb6aa5e0c4432c0634ae43f,a8192d00ed093ae8eb0efc74a40329814841dd127cb6aa5e0c4432c0634ae43f,9hUWH7MTuDSPxSQiQuUecLf6SnCCN8ydt8XigBD3TN42zddSGtj,ErgoSigmanauts,2024-05-17T18:09:50.527286Z
34,ErgoSigmanauts,1266292,281260.7217396243,confirmed,1,0.40005335616259813,58e400146047f758,27.0,https://explorer.ergoplatform.com/en/blocks/3d0d429f0b4811834e25d41846971185cf2fc4eab202637994f0c400730217fe,3d0d429f0b4811834e25d41846971185cf2fc4eab202637994f0c400730217fe,9ehJZvPDgvCNNd2zTQHxnSpcCAtb1kHbEN1VAgeoRD5DPVApYkk,ErgoSigmanauts,2024-05-17T09:38:58.711915Z
35,ErgoSigmanauts,1266220,281260.7217396243,confirmed,1,0.47113533919099015,5aa10030d1a73478,27.0111,https://explorer.ergoplatform.com/en/blocks/68ea77ff6816a7a709c3ef0fbe1b145d58cf66d05bfbb7cf3d9b3365f964ea6e,68ea77ff6816a7a709c3ef0fbe1b145d58cf66d05bfbb7cf3d9b3365f964ea6e,9h6bjuzth7XDNeBxwFjpYSfmUkfBiepE8MGJcvmsVkeCtGYYYAb,ErgoSigmanauts,2024-05-17T07:41:18.656077Z
36,ErgoSigmanauts,1266154,267475.93023066287,confirmed,1,1.697045804676444,5a85704314941518,27.015,https://explorer.ergoplatform.com/en/blocks/a6f18779e95af9295fc49840a3aa2bd2eb9b39ec654cd36e3d454a1af73f635f,a6f18779e95af9295fc49840a3aa2bd2eb9b39ec654cd36e3d454a1af73f635f,9f3FRr4XudxVs1V35At1X5yj7LmQmnWqG46LqFKVNRf2TuYsAik,ErgoSigmanauts,2024-05-17T05:32:45.215808Z
37,ErgoSigmanauts,1265917,305051.3777621914,confirmed,1,0.0836268907591312,5a720080a9eeda3d,27.0051,https://explorer.ergoplatform.com/en/blocks/2455a7c6dea0023a664c93a4c5b3f0716c64c420344104f3cae1d15c43ab315e,2455a7c6dea0023a664c93a4c5b3f0716c64c420344104f3cae1d15c43ab315e,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-16T22:00:14.409184Z
38,ErgoSigmanauts,1265912,305051.3777621914,confirmed,1,1.4323443456353957,59ed97d9008e0e70,27.0057,https://explorer.ergoplatform.com/en/blocks/1e74b2d0360ea86506cf929fb68c0b392a1921ec69713c9ea7e3ce25a42d8ee6,1e74b2d0360ea86506cf929fb68c0b392a1921ec69713c9ea7e3ce25a42d8ee6,9i3P4Ah9jp7nnSNMg6gxjXXHEWjkkBbPJR5RLRkMwEt3DZZGLDL,ErgoSigmanauts,2024-05-16T21:35:18.897577Z
39,ErgoSigmanauts,1265718,303061.4589356002,confirmed,1,0.7088546035558043,5c03001e960a8f38,27.006,https://explorer.ergoplatform.com/en/blocks/6163566fe198a7d40246adb8d844fd57d86fc24e443e21da335f1cb7013595fb,6163566fe198a7d40246adb8d844fd57d86fc24e443e21da335f1cb7013595fb,9h6bjuzth7XDNeBxwFjpYSfmUkfBiepE8MGJcvmsVkeCtGYYYAb,ErgoSigmanauts,2024-05-16T14:18:00.418226Z
40,ErgoSigmanauts,1265603,320836.1360234867,confirmed,1,1.6108532065198218,58d3000231a0343a,27.0021,https://explorer.ergoplatform.com/en/blocks/154307c3275b30190903f9d0d756772d7decec6364e7841380e27770f9794e2f,154307c3275b30190903f9d0d756772d7decec6364e7841380e27770f9794e2f,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-16T10:32:13.856765Z
41,ErgoSigmanauts,1265339,285733.6634189811,confirmed,1,2.774311170088252,5b17f5b8b47c2fae,27.0105,https://explorer.ergoplatform.com/en/blocks/40c1e9e070d8fa8e73a917757f442cadc0cccaa29480fdc563569caf25764b12,40c1e9e070d8fa8e73a917757f442cadc0cccaa29480fdc563569caf25764b12,9i3P4Ah9jp7nnSNMg6gxjXXHEWjkkBbPJR5RLRkMwEt3DZZGLDL,ErgoSigmanauts,2024-05-16T01:57:15.505479Z
42,ErgoSigmanauts,1264939,297924.5039134105,confirmed,1,0.6072022546201294,5616000aebbb4224,27.0036,https://explorer.ergoplatform.com/en/blocks/cd8ed342b589c76b5769927b934b5a4c0b8714e829a3cff744d74d2cd192fb92,cd8ed342b589c76b5769927b934b5a4c0b8714e829a3cff744d74d2cd192fb92,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-15T12:54:36.664334Z
43,ErgoSigmanauts,1264851,303814.38762255217,confirmed,1,0.44903357887069206,557e0043c06c7bf1,27.0041,https://explorer.ergoplatform.com/en/blocks/c034fe5df5aad51c1fbd484957df6233320511a98401b9cbe2a8c4915cd616f5,c034fe5df5aad51c1fbd484957df6233320511a98401b9cbe2a8c4915cd616f5,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-15T09:56:18.637079Z
44,ErgoSigmanauts,1264783,303814.38762255217,confirmed,1,0.2928539414161747,554a001ec1efcb4b,27.0,https://explorer.ergoplatform.com/en/blocks/9ff02489a940e5a32ada03a2d2f54c4cacb18e3e30668606fc2c1466efd2f224,9ff02489a940e5a32ada03a2d2f54c4cacb18e3e30668606fc2c1466efd2f224,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-15T07:44:30.68283Z
45,ErgoSigmanauts,1264729,346936.7191907233,confirmed,1,1.706386644649101,55512971bbb2be74,27.0044,https://explorer.ergoplatform.com/en/blocks/c0ae07a394aa7e39d8465af1d389f86013eb584e8abcf68fee126e0d3a1fe601,c0ae07a394aa7e39d8465af1d389f86013eb584e8abcf68fee126e0d3a1fe601,9fjQi1JrgFZ9QBKGbE7EYDwUwAvGUk95Wa92kV2D4EnggNcnMzN,ErgoSigmanauts,2024-05-15T06:12:21.048664Z
46,ErgoSigmanauts,1264489,315838.24942921917,confirmed,1,0.973376297123892,53ee0004c826a9ac,27.019134,https://explorer.ergoplatform.com/en/blocks/5569c020ae248bbe8e2b99f61343c4aa0869f5a0fa3d8e4b7b88ace1c1ab3ee3,5569c020ae248bbe8e2b99f61343c4aa0869f5a0fa3d8e4b7b88ace1c1ab3ee3,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-14T21:12:04.978166Z
47,ErgoSigmanauts,1264343,397785.0021001844,confirmed,1,1.0164892335289546,5f99000255e68f91,27.068220712,https://explorer.ergoplatform.com/en/blocks/149b101c1b20be7df6d68090d23421d119e835a629f0c775ce4381f5b23cd3a3,149b101c1b20be7df6d68090d23421d119e835a629f0c775ce4381f5b23cd3a3,9gLMeVQbDWX522WUzBwmVnr2Avqki7wdz7c9MpcpkgVJE5DUhcN,ErgoSigmanauts,2024-05-14T16:16:28.943526Z
48,ErgoSigmanauts,1264193,387275.211332793,confirmed,1,1.1901835692707263,5251002104b7fc81,27.001,https://explorer.ergoplatform.com/en/blocks/fe7fe4d18276d1c37a9f8773b3581bcdfa4ab9549f65aa057f2b83fbe193ad0b,fe7fe4d18276d1c37a9f8773b3581bcdfa4ab9549f65aa057f2b83fbe193ad0b,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-14T10:17:34.24527Z
49,ErgoSigmanauts,1263992,395921.0223200396,confirmed,1,0.07363735239890684,59ef003dd82e921c,27.0372,https://explorer.ergoplatform.com/en/blocks/24cf294fb21a8d312b79acf59a362f2d31581a5b2905b3d9b711641199f88c95,24cf294fb21a8d312b79acf59a362f2d31581a5b2905b3d9b711641199f88c95,9htjnnmFbPKAM86zHtANqxfyZQomqMpvvY5jp3C4mcfWjuahaFN,ErgoSigmanauts,2024-05-14T03:30:27.743112Z
50,ErgoSigmanauts,1263983,395921.0223200396,confirmed,1,0.9606496851352131,5016f85df8bb2082,27.0042,https://explorer.ergoplatform.com/en/blocks/e63a6dee2eab7ef853d717f23d9148b30d027a4bc4e1399cebb669b0e2e00c13,e63a6dee2eab7ef853d717f23d9148b30d027a4bc4e1399cebb669b0e2e00c13,9fRQ8iCiCZekAewtjHmu7AmucWjvBTNUMeBFtnNkpfyWsNLUuxo,ErgoSigmanauts,2024-05-14T03:05:05.295954Z
51,ErgoSigmanauts,1263814,340922.8216449022,confirmed,1,1.0161804582778302,5c0300065687637a,27.0,https://explorer.ergoplatform.com/en/blocks/e3ff85f464662d6398795abf166b6c5f32fbbd3a9e744d560556e939d05308fd,e3ff85f464662d6398795abf166b6c5f32fbbd3a9e744d560556e939d05308fd,9h6bjuzth7XDNeBxwFjpYSfmUkfBiepE8MGJcvmsVkeCtGYYYAb,ErgoSigmanauts,2024-05-13T21:41:14.435334Z
52,ErgoSigmanauts,1263649,384954.13984666887,confirmed,1,0.13416538664791477,58b5c6f0d86aa788,32.54299895,https://explorer.ergoplatform.com/en/blocks/23a5815962cca44986829ff962f534d7244c649b065f47e8fcfbb74b8250eccd,23a5815962cca44986829ff962f534d7244c649b065f47e8fcfbb74b8250eccd,9h6bjuzth7XDNeBxwFjpYSfmUkfBiepE8MGJcvmsVkeCtGYYYAb,ErgoSigmanauts,2024-05-13T16:14:19.1323Z
53,ErgoSigmanauts,1263631,384954.13984666887,confirmed,1,0.37348059629534336,5551510f4d650b1c,27.011,https://explorer.ergoplatform.com/en/blocks/710aa1947df14de31cc0cadaa1d8f903fb02c5e31b45bcc46e5d8e21068d1129,710aa1947df14de31cc0cadaa1d8f903fb02c5e31b45bcc46e5d8e21068d1129,9fjQi1JrgFZ9QBKGbE7EYDwUwAvGUk95Wa92kV2D4EnggNcnMzN,ErgoSigmanauts,2024-05-13T15:27:05.181261Z
54,ErgoSigmanauts,1263575,319195.15719890787,confirmed,1,1.7903423979276636,522c525b6d0cd28d,27.0011,https://explorer.ergoplatform.com/en/blocks/2934e4a9424972b7f0622ce4c7fe0e2913737cc9bc5a3105acdfde5ad015cfba,2934e4a9424972b7f0622ce4c7fe0e2913737cc9bc5a3105acdfde5ad015cfba,9exkqG2KBpdeHKby84pSehSZt9sKQitAqjuguHXdd25eEJWFksx,ErgoSigmanauts,2024-05-13T13:28:18.455003Z
55,ErgoSigmanauts,1263285,310835.3411854374,confirmed,1,2.8497468350766546,5eca00205e3997fa,27.001,https://explorer.ergoplatform.com/en/blocks/5af08c8db655cb14a4fa4240cddb32ef3df456f7b2395551a98614cb9de9a9c2,5af08c8db655cb14a4fa4240cddb32ef3df456f7b2395551a98614cb9de9a9c2,9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,ErgoSigmanauts,2024-05-13T04:33:39.966573Z
56,ErgoSigmanauts,1262856,341608.8877013389,confirmed,1,0.3081815892501017,58b2b012e7b4d03d,27.009751575,https://explorer.ergoplatform.com/en/blocks/6143094b10462afe792f11a3af6bca35b664dfba88e0151b5084ed61d5575136,6143094b10462afe792f11a3af6bca35b664dfba88e0151b5084ed61d5575136,9fyDqkVk3iDXPNcquyLBehEtiZiqdKb27PnugemJEpGYbTJM7tN,ErgoSigmanauts,2024-05-12T14:05:33.410303Z
